Gerakladium14575	Phosphopantetheine attachment site
Gerakladium206852	protein catabolic process
Gerakladium120283	Proteasome maturation
Gerakladium67599	Belongs to the TPP enzyme family
Gerakladium207768	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family
Gerakladium122613	Belongs to the SKP1 family
Gerakladium132517	serine-type endopeptidase activity
Gerakladium31078	ATP binding
Gerakladium114382	protein kinase activity
Gerakladium159488	Belongs to the HAD-like hydrolase superfamily. PhnX family
Gerakladium24804	phosphoprotein phosphatase activity
Gerakladium4444	protein polyglycylation
Gerakladium67945	heat shock protein binding
Gerakladium35025	Belongs to the PEP-utilizing enzyme family
Gerakladium91986	Belongs to the CRISP family
Gerakladium115177	Superkiller viralicidic activity 2 family 2
Gerakladium82607	Binds to the 23S rRNA
Gerakladium133724	protein serine/threonine phosphatase inhibitor activity
Gerakladium11746	Ankyrin repeats (many copies)
Gerakladium1128	Ribosomal L38e protein family
Gerakladium111448	Nucleoside-triphosphatase, cancer-related
Gerakladium214488	Thaumatin family
Gerakladium50253	macromolecule localization
Gerakladium96122	peptide deformylase activity
Gerakladium174553	serine-type endopeptidase activity
Gerakladium171655	Mitochondrial glycoprotein
Gerakladium136600	oxidoreductase activity, acting on the CH-CH group of donors
Gerakladium113887	Zinc finger, CCCH type
Gerakladium36953	Catechol O-methyltransferase
Gerakladium151532	protein ubiquitination
Gerakladium154755	methenyltetrahydrofolate cyclohydrolase activity
Gerakladium205288	kinase-activated protein kinase
Gerakladium12278	Metal dependent phosphohydrolases with conserved 'HD' motif.
Gerakladium94069	Rab subfamily of small GTPases
Gerakladium151687	procollagen-lysine 5-dioxygenase activity
Gerakladium136391	cysteine-type peptidase activity
Gerakladium116313	2OG-Fe(II) oxygenase superfamily
Gerakladium67835	Reversible hydration of carbon dioxide
Gerakladium132264	Notch signaling pathway
Gerakladium56622	phosphatase activity. It is involved in the biological process described with protein dephosphorylation
Gerakladium20268	Belongs to the glycosyl hydrolase 47 family
Gerakladium8544	guanylate cyclase activity
Gerakladium31920	Maleate cis-trans isomerase
Gerakladium187109	Sugar (and other) transporter
Gerakladium13164	Low-density lipoprotein receptor domain class A
Gerakladium205959	E3 ubiquitin-protein ligase
Gerakladium191099	Calcium-dependent protein kinase
Gerakladium188714	cysteine-type peptidase activity
Gerakladium27391	Ankyrin repeat
Gerakladium4188	Ran-binding domain
Gerakladium105538	Ribulose-1,5 bisphosphate carboxylase oxygenase large subunit N-methyltransferase
Gerakladium132309	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor
Gerakladium43729	MAP kinase tyrosine/serine/threonine phosphatase activity
Gerakladium49211	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family
Gerakladium41218	Multiprotein bridging factor type 1
Gerakladium159	NADPH-dependent FMN reductase
Gerakladium113353	Amidohydrolase
Gerakladium122138	malate-aspartate shuttle
Gerakladium149017	Mitogen-activated protein kinase
Gerakladium186366	Component of the ribosome assembly machinery. Nuclear paralog of the ribosomal protein P0, it binds pre-60S subunits at an early stage of assembly in the nucleolus, and is replaced by P0 in cytoplasmic pre-60S subunits and mature 80S ribosomes
Gerakladium72335	Belongs to the pseudouridine synthase RsuA family
Gerakladium29654	COGs COG3321 Polyketide synthase modules and related protein
Gerakladium206909	Flavin reductase like domain
Gerakladium52286	L-malate dehydrogenase activity
Gerakladium188593	Metallo-beta-lactamase superfamily
Gerakladium14697	Belongs to the CTL (choline transporter-like) family
Gerakladium130672	Trehalose-phosphatase
Gerakladium211426	serine-type endopeptidase activity
Gerakladium186262	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding
Gerakladium174477	Cytochrome C biogenesis protein
Gerakladium11833	RNA binding protein, contains ribosomal protein S1 domain
Gerakladium210878	peptidyl-prolyl cis-trans isomerase activity
Gerakladium137062	glutathione transferase activity
Gerakladium39987	dTDP-glucose 4,6-dehydratase activity
Gerakladium60419	NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain
Gerakladium15914	-
Gerakladium217560	Responsible for synthesis of pseudouridine from uracil
Gerakladium8286	Protein kinase domain
Gerakladium206492	Saccharopine dehydrogenase
Gerakladium143992	Polyketide synthase modules and related proteins
Gerakladium76131	methylglyoxal metabolic process
Gerakladium191238	Core histone H2A/H2B/H3/H4
Gerakladium208014	Belongs to the CRISP family
Gerakladium185714	Ubiquitin associated domain
Gerakladium45741	Acyl transferase domain
Gerakladium31357	Aminotransferase class-III
Gerakladium113744	Set domain-containing protein
Gerakladium65173	methylenetetrahydrofolate reductase (NAD(P)H) activity
Gerakladium94830	Required for the assembly and or stability of the 40S ribosomal subunit. Required for the processing of the 20S rRNA- precursor to mature 18S rRNA in a late step of the maturation of 40S ribosomal subunits
Gerakladium6046	PRP38 family
Gerakladium11536	high mobility group
Gerakladium170231	3-isopropylmalate dehydrogenase. Source PGD
Gerakladium131249	calcium ion homeostasis
Gerakladium149443	PFAM regulator of chromosome condensation, RCC1
Gerakladium133164	Alkylglycerol monooxygenase
Gerakladium126581	Responsible for synthesis of pseudouridine from uracil
Gerakladium189126	Catalyzes the reduction of dTDP-6-deoxy-L-lyxo-4- hexulose to yield dTDP-L-rhamnose
Gerakladium6694	cysteine-type peptidase activity
Gerakladium57972	Rab subfamily of small GTPases
Gerakladium70874	G protein-coupled receptor 89 isoform 5
Gerakladium42757	Zinc carboxypeptidase
Gerakladium134343	Ring finger domain
Gerakladium138795	Metallopeptidase family M24
Gerakladium158431	Belongs to the class-V pyridoxal-phosphate-dependent aminotransferase family
Gerakladium208642	Major facilitator superfamily
Gerakladium42	cysteine-type peptidase activity
Gerakladium168127	Glutathione gamma-glutamylcysteinyltransferase. Source PGD
Gerakladium130953	FK506 binding protein
Gerakladium194310	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15
Gerakladium120115	DNA-directed 5'-3' RNA polymerase activity
Gerakladium29351	Heat shock 70 kDa protein
Gerakladium7977	Haloacid dehalogenase-like hydrolase
Gerakladium186821	1,4-alpha-glucan branching enzyme
Gerakladium795	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain
Gerakladium9790	Belongs to the heat shock protein 70 family
Gerakladium111325	Belongs to the cytochrome b5 family
Gerakladium206623	Dual-specificity methyltransferase that catalyzes the formation of 5-methyluridine at position 54 (m5U54) in all tRNAs, and that of position 341 (m5U341) in tmRNA (transfer-mRNA)
Gerakladium25997	Glycosyl hydrolase family 3 C-terminal domain
Gerakladium111195	Belongs to the BI1 family
Gerakladium139662	Sigma factor PP2C-like phosphatases
Gerakladium100400	prephenate dehydrogenase (NADP+) activity
Gerakladium6160	phosphate ion transport
Gerakladium39855	PPPDE putative peptidase domain
Gerakladium170907	DNA-directed RNA polymerase
Gerakladium123162	ABC-2 type transporter
Gerakladium187430	Non-specific serine threonine protein kinase
Gerakladium117059	Phospholipid methyltransferase
Gerakladium188395	Protein tyrosine kinase
Gerakladium152575	Domain of unknown function (DUF1966)
Gerakladium78287	Peroxidase
Gerakladium60871	alpha-1,4-glucan synthase activity
Gerakladium107633	peptidyl-prolyl cis-trans isomerase activity
Gerakladium90153	cytochrome-b5 reductase activity, acting on NAD(P)H
Gerakladium168739	Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine
Gerakladium132411	sulfuric ester hydrolase activity
Gerakladium186353	Permease
Gerakladium155305	Rad17 cell cycle checkpoint protein
Gerakladium149005	-
Gerakladium158654	Cytochrome b5
Gerakladium83415	ammonium transmembrane transporter activity
Gerakladium8092	voltage-gated chloride channel activity
Gerakladium132295	Conserved hypothetical protein 95
Gerakladium85083	Protein BUD31 homolog
Gerakladium187391	Cold shock protein domain
Gerakladium19972	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs
Gerakladium114243	Belongs to the protein kinase superfamily
Gerakladium167315	palmitoyl-(protein) hydrolase activity
Gerakladium10312	-
Gerakladium211855	Belongs to the eukaryotic ribosomal protein eL6 family
Gerakladium101341	Fructose-bisphosphate aldolase class-II
Gerakladium59155	spectrin binding
Gerakladium130861	Belongs to the peptidase S8 family
Gerakladium49874	2-acylglycerol O-acyltransferase activity
Gerakladium168399	Glutaredoxin
Gerakladium134831	Chlamydia CHLPS protein (DUF818)
Gerakladium6302	ribosomal protein
Gerakladium135698	Zinc finger, CCCH type
Gerakladium151004	Oxidoreductase
Gerakladium82	Small ubiquitinrelated modifier
Gerakladium185905	phosphopantetheine binding
Gerakladium36924	NFX1-type zinc finger-containing protein
Gerakladium215941	It is involved in the biological process described with lipid metabolic process
Gerakladium120404	shikimate 3-dehydrogenase (NADP+) activity
Gerakladium139974	ADP-ribosylglycohydrolase
Gerakladium172224	O-methyltransferase activity
Gerakladium111674	Saccharopine dehydrogenase NADP binding domain
Gerakladium208695	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
Gerakladium61017	phosphate ion transport
Gerakladium209299	Platelet-activating factor acetylhydrolase, isoform II
Gerakladium152069	NAD+ binding
Gerakladium41973	Elongation factor 2
Gerakladium31707	Phosphatidylinositol 3-kinase, catalytic subunit type
Gerakladium49414	Flavin reductase like domain
Gerakladium907	endochitinase activity
Gerakladium34819	Serine threonine-protein phosphatase
Gerakladium2645	proton export across plasma membrane
Gerakladium13297	Reversible hydration of carbon dioxide
Gerakladium21914	Ribulose-phosphate 3-epimerase
Gerakladium20138	PPPDE putative peptidase domain
Gerakladium189733	PFAM major intrinsic protein
Gerakladium98238	Xylanase inhibitor N-terminal
Gerakladium186325	Catalyzes the formation of N(4)-acetylcytidine (ac(4)C) at the wobble position of tRNA(Met), by using acetyl-CoA as an acetyl donor and ATP (or GTP)
Gerakladium136613	protein kinase activity
Gerakladium207586	oxidation-reduction process
Gerakladium17180	stress-induced mitochondrial fusion
Gerakladium6730	pyruvate dehydrogenase (acetyl-transferring) kinase activity
Gerakladium155570	Calcium calmodulin-dependent 3,5-cyclic nucleotide phosphodiesterase
Gerakladium78536	rRNA (adenine-N6,N6-)-dimethyltransferase activity
Gerakladium37459	phosphoenolpyruvate carboxykinase (ATP) activity
Gerakladium20007	CAF1 family ribonuclease
Gerakladium188276	Glutaredoxin
Gerakladium133790	Belongs to the eukaryotic ribosomal protein eS6 family
Gerakladium205276	Phosphoglycerate mutase family
Gerakladium1404	ribosomal protein
Gerakladium118482	ER to Golgi vesicle-mediated transport
Gerakladium117556	Belongs to the MIP aquaporin (TC 1.A.8) family
Gerakladium9122	Glycosyltransferase family 28 N-terminal domain
Gerakladium208192	calcium ion binding
Gerakladium53886	Uncharacterized conserved protein (DUF2181)
Gerakladium210894	Carboxylesterase family
Gerakladium189204	HNH endonuclease
Gerakladium4852	UDP-glucoronosyl and UDP-glucosyl transferase
Gerakladium80578	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
Gerakladium185897	C-4 methylsterol oxidase activity
Gerakladium14798	Belongs to the potassium channel family
Gerakladium207859	transporter
Gerakladium91640	Proton-conducting pore forming subunit of the membrane integral V0 complex of vacuolar ATPase. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells
Gerakladium204961	methyltransferase activity
Gerakladium69918	Chlorophyll A-B binding protein
Gerakladium10255	Phosphoglucan, water dikinase
Gerakladium194324	Belongs to the CDP-alcohol phosphatidyltransferase class-I family
Gerakladium74745	nickel cation binding
Gerakladium68816	Ammonium transporter
Gerakladium19154	Aminotransferase class-V
Gerakladium150431	Belongs to the ubiquitin-conjugating enzyme family
Gerakladium123685	Nitrite and sulphite reductase 4Fe-4S domain
Gerakladium190054	Belongs to the bacterial ribosomal protein bL31 family
Gerakladium155329	Guanine nucleotide-binding protein-like 3-like
Gerakladium48216	Divalent anion Na symporter (DASS) family protein. Source PGD
Gerakladium211538	CAP_GLY
Gerakladium122751	threonine-type endopeptidase activity
Gerakladium116376	6-phosphofructokinase activity
Gerakladium111191	DNA ligase
Gerakladium70672	Broad-Complex, Tramtrack and Bric a brac
Gerakladium20372	PFAM regulator of chromosome condensation, RCC1
Gerakladium116215	protein deneddylation
Gerakladium152178	Dual-specificity methyltransferase that catalyzes the formation of 5-methyluridine at position 54 (m5U54) in all tRNAs, and that of position 341 (m5U341) in tmRNA (transfer-mRNA)
Gerakladium157189	Belongs to the actin family
Gerakladium82462	helicase activity
Gerakladium178681	Dynein light chain type 1
Gerakladium73323	Responsible for synthesis of pseudouridine from uracil
Gerakladium209747	RNA recognition motif 2
Gerakladium58635	Isocitrate lyase. Source PGD
Gerakladium185416	Protein-S-isoprenylcysteine O-methyltransferase
Gerakladium66665	RNA-binding protein mei2 homologue
Gerakladium158161	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
Gerakladium18044	PFAM Aspartate ornithine carbamoyltransferase, carbamoyl-P binding
Gerakladium19141	spectrin binding
Gerakladium26869	Sterol 3-beta-glucosyltransferase
Gerakladium136797	long-chain fatty acid transporter activity
Gerakladium4360	Malic enzyme
Gerakladium141568	endonuclease V
